,Daily Cost of Bus,Daily Number of Riders,Ticket Price
4825,450,135,23.50
4826,450,140,23.50
4827,450,145,23.50
4828,450,150,23.50
4829,450,155,23.50
4830,450,160,23.50
4831,450,165,23.50
4832,450,170,23.50
4833,450,175,23.50
4834,450,180,23.50
4835,450,185,23.50
4836,450,190,23.50
4837,450,195,23.50
4838,450,200,23.50
4839,450,205,23.50
4840,450,210,23.50
4841,450,215,23.50
4842,450,220,23.50
4843,450,225,23.50
4844,450,230,23.50
4845,450,235,23.50
4846,450,240,23.50
4847,450,245,23.50
4848,450,250,23.50
4849,450,255,23.50
4850,450,260,23.50
4851,500,20,7.50
4852,500,25,7.50
4853,500,30,7.50
4854,500,35,7.50
4855,500,40,7.50
4856,500,45,7.50
4857,500,50,7.50
4858,500,55,7.50
4859,500,60,7.50
4860,500,65,7.50
4861,500,70,7.50
4862,500,75,7.50
4863,500,80,7.50
4864,500,85,7.50
4865,500,90,7.50
4866,500,95,7.50
4867,500,100,7.50
4868,500,105,7.50
4869,500,110,7.50
4870,500,115,7.50
4871,500,120,7.50
4872,500,125,7.50
4873,500,130,7.50
4874,500,135,7.50
4875,500,140,7.50
4876,500,145,7.50
4877,500,150,7.50
4878,500,155,7.50
4879,500,160,7.50
4880,500,165,7.50
4881,500,170,7.50
4882,500,175,7.50
4883,500,180,7.50
4884,500,185,7.50
4885,500,190,7.50
4886,500,195,7.50
4887,500,200,7.50
4888,500,205,7.50
4889,500,210,7.50
4890,500,215,7.50
4891,500,220,7.50
4892,500,225,7.50
4893,500,230,7.50
4894,500,235,7.50
4895,500,240,7.50
4896,500,245,7.50
4897,500,250,7.50
4898,500,255,7.50
4899,500,260,7.50
4900,500,20,8.00
4901,500,25,8.00
4902,500,30,8.00
4903,500,35,8.00
4904,500,40,8.00
4905,500,45,8.00
4906,500,50,8.00
4907,500,55,8.00
4908,500,60,8.00
4909,500,65,8.00
4910,500,70,8.00
4911,500,75,8.00
4912,500,80,8.00
4913,500,85,8.00
4914,500,90,8.00
4915,500,95,8.00
4916,500,100,8.00
4917,500,105,8.00
4918,500,110,8.00
4919,500,115,8.00
4920,500,120,8.00
4921,500,125,8.00
4922,500,130,8.00
4923,500,135,8.00
4924,500,140,8.00
4925,500,145,8.00
4926,500,150,8.00
4927,500,155,8.00
4928,500,160,8.00
4929,500,165,8.00
4930,500,170,8.00
4931,500,175,8.00
4932,500,180,8.00
4933,500,185,8.00
4934,500,190,8.00
4935,500,195,8.00
4936,500,200,8.00
4937,500,205,8.00
4938,500,210,8.00
4939,500,215,8.00
4940,500,220,8.00
4941,500,225,8.00
4942,500,230,8.00
4943,500,235,8.00
4944,500,240,8.00
4945,500,245,8.00
4946,500,250,8.00
4947,500,255,8.00
4948,500,260,8.00
4949,500,20,8.50
4950,500,25,8.50
4951,500,30,8.50
4952,500,35,8.50
4953,500,40,8.50
4954,500,45,8.50
4955,500,50,8.50
4956,500,55,8.50
4957,500,60,8.50
4958,500,65,8.50
4959,500,70,8.50
4960,500,75,8.50
4961,500,80,8.50
4962,500,85,8.50
4963,500,90,8.50
4964,500,95,8.50
4965,500,100,8.50
4966,500,105,8.50
4967,500,110,8.50
4968,500,115,8.50
4969,500,120,8.50
4970,500,125,8.50
4971,500,130,8.50
4972,500,135,8.50
4973,500,140,8.50
4974,500,145,8.50
4975,500,150,8.50
4976,500,155,8.50
4977,500,160,8.50
4978,500,165,8.50
4979,500,170,8.50
4980,500,175,8.50
4981,500,180,8.50
4982,500,185,8.50
4983,500,190,8.50
4984,500,195,8.50
4985,500,200,8.50
4986,500,205,8.50
4987,500,210,8.50
4988,500,215,8.50
4989,500,220,8.50
4990,500,225,8.50
4991,500,230,8.50
4992,500,235,8.50
4993,500,240,8.50
4994,500,245,8.50
4995,500,250,8.50
4996,500,255,8.50
4997,500,260,8.50
4998,500,20,9.00
4999,500,25,9.00
5000,500,30,9.00
5001,500,35,9.00
5002,500,40,9.00
5003,500,45,9.00
5004,500,50,9.00
5005,500,55,9.00
5006,500,60,9.00
5007,500,65,9.00
5008,500,70,9.00
5009,500,75,9.00
5010,500,80,9.00
5011,500,85,9.00
5012,500,90,9.00
5013,500,95,9.00
5014,500,100,9.00
5015,500,105,9.00
5016,500,110,9.00
5017,500,115,9.00
5018,500,120,9.00
5019,500,125,9.00
5020,500,130,9.00
5021,500,135,9.00
5022,500,140,9.00
5023,500,145,9.00
5024,500,150,9.00
5025,500,155,9.00
5026,500,160,9.00
5027,500,165,9.00
5028,500,170,9.00
5029,500,175,9.00
5030,500,180,9.00
5031,500,185,9.00
5032,500,190,9.00
5033,500,195,9.00
5034,500,200,9.00
5035,500,205,9.00
5036,500,210,9.00
5037,500,215,9.00
5038,500,220,9.00
5039,500,225,9.00
5040,500,230,9.00
5041,500,235,9.00
5042,500,240,9.00
5043,500,245,9.00
5044,500,250,9.00
5045,500,255,9.00
5046,500,260,9.00
5047,500,20,9.50
5048,500,25,9.50
5049,500,30,9.50
5050,500,35,9.50
5051,500,40,9.50
5052,500,45,9.50
5053,500,50,9.50
5054,500,55,9.50
5055,500,60,9.50
5056,500,65,9.50
5057,500,70,9.50
5058,500,75,9.50
5059,500,80,9.50
5060,500,85,9.50
5061,500,90,9.50
5062,500,95,9.50
5063,500,100,9.50
5064,500,105,9.50
5065,500,110,9.50
5066,500,115,9.50
5067,500,120,9.50
5068,500,125,9.50
5069,500,130,9.50
5070,500,135,9.50
5071,500,140,9.50
5072,500,145,9.50
5073,500,150,9.50
5074,500,155,9.50
5075,500,160,9.50
5076,500,165,9.50
5077,500,170,9.50
5078,500,175,9.50
5079,500,180,9.50
5080,500,185,9.50
5081,500,190,9.50
5082,500,195,9.50
5083,500,200,9.50
5084,500,205,9.50
5085,500,210,9.50
5086,500,215,9.50
5087,500,220,9.50
5088,500,225,9.50
5089,500,230,9.50
5090,500,235,9.50
5091,500,240,9.50
5092,500,245,9.50
5093,500,250,9.50
5094,500,255,9.50
5095,500,260,9.50
5096,500,20,10.00
5097,500,25,10.00
5098,500,30,10.00
5099,500,35,10.00
5100,500,40,10.00
5101,500,45,10.00
5102,500,50,10.00
5103,500,55,10.00
5104,500,60,10.00
5105,500,65,10.00
5106,500,70,10.00
5107,500,75,10.00
5108,500,80,10.00
5109,500,85,10.00
5110,500,90,10.00
5111,500,95,10.00
5112,500,100,10.00
5113,500,105,10.00
5114,500,110,10.00
5115,500,115,10.00
5116,500,120,10.00
5117,500,125,10.00
5118,500,130,10.00
5119,500,135,10.00
5120,500,140,10.00
5121,500,145,10.00
5122,500,150,10.00
5123,500,155,10.00
5124,500,160,10.00
5125,500,165,10.00
5126,500,170,10.00
5127,500,175,10.00
5128,500,180,10.00
5129,500,185,10.00
5130,500,190,10.00
5131,500,195,10.00
5132,500,200,10.00
5133,500,205,10.00
5134,500,210,10.00
5135,500,215,10.00
5136,500,220,10.00
5137,500,225,10.00
5138,500,230,10.00
5139,500,235,10.00
5140,500,240,10.00
5141,500,245,10.00
5142,500,250,10.00
5143,500,255,10.00
5144,500,260,10.00
5145,500,20,10.50
5146,500,25,10.50
5147,500,30,10.50
5148,500,35,10.50
5149,500,40,10.50
5150,500,45,10.50
5151,500,50,10.50
5152,500,55,10.50
5153,500,60,10.50
5154,500,65,10.50
5155,500,70,10.50
5156,500,75,10.50
5157,500,80,10.50
5158,500,85,10.50
5159,500,90,10.50
5160,500,95,10.50
5161,500,100,10.50
5162,500,105,10.50
5163,500,110,10.50
5164,500,115,10.50
5165,500,120,10.50
5166,500,125,10.50
5167,500,130,10.50
5168,500,135,10.50
5169,500,140,10.50
5170,500,145,10.50
5171,500,150,10.50
5172,500,155,10.50
5173,500,160,10.50
5174,500,165,10.50
5175,500,170,10.50
5176,500,175,10.50
5177,500,180,10.50
5178,500,185,10.50
5179,500,190,10.50
5180,500,195,10.50
5181,500,200,10.50
5182,500,205,10.50
5183,500,210,10.50
5184,500,215,10.50
5185,500,220,10.50
5186,500,225,10.50
5187,500,230,10.50
5188,500,235,10.50
5189,500,240,10.50
5190,500,245,10.50
5191,500,250,10.50
5192,500,255,10.50
5193,500,260,10.50
5194,500,20,11.00
5195,500,25,11.00
5196,500,30,11.00
5197,500,35,11.00
5198,500,40,11.00
5199,500,45,11.00
5200,500,50,11.00
5201,500,55,11.00
5202,500,60,11.00
5203,500,65,11.00
5204,500,70,11.00
5205,500,75,11.00
5206,500,80,11.00
5207,500,85,11.00
5208,500,90,11.00
5209,500,95,11.00
5210,500,100,11.00
5211,500,105,11.00
5212,500,110,11.00
5213,500,115,11.00
5214,500,120,11.00
5215,500,125,11.00
5216,500,130,11.00
5217,500,135,11.00
5218,500,140,11.00
5219,500,145,11.00
5220,500,150,11.00
5221,500,155,11.00
5222,500,160,11.00
5223,500,165,11.00
5224,500,170,11.00
5225,500,175,11.00
5226,500,180,11.00
5227,500,185,11.00
5228,500,190,11.00
5229,500,195,11.00
5230,500,200,11.00
5231,500,205,11.00
5232,500,210,11.00
5233,500,215,11.00
5234,500,220,11.00
5235,500,225,11.00
5236,500,230,11.00
5237,500,235,11.00
5238,500,240,11.00
5239,500,245,11.00
5240,500,250,11.00
5241,500,255,11.00
5242,500,260,11.00
5243,500,20,11.50
5244,500,25,11.50
5245,500,30,11.50
5246,500,35,11.50
5247,500,40,11.50
5248,500,45,11.50
5249,500,50,11.50
5250,500,55,11.50
5251,500,60,11.50
5252,500,65,11.50
5253,500,70,11.50
5254,500,75,11.50
5255,500,80,11.50
5256,500,85,11.50
5257,500,90,11.50
5258,500,95,11.50
5259,500,100,11.50
5260,500,105,11.50
5261,500,110,11.50
5262,500,115,11.50
5263,500,120,11.50
5264,500,125,11.50
5265,500,130,11.50
5266,500,135,11.50
5267,500,140,11.50
5268,500,145,11.50
5269,500,150,11.50
5270,500,155,11.50
5271,500,160,11.50
5272,500,165,11.50
5273,500,170,11.50
5274,500,175,11.50
5275,500,180,11.50
5276,500,185,11.50
5277,500,190,11.50
5278,500,195,11.50
5279,500,200,11.50
5280,500,205,11.50
5281,500,210,11.50
5282,500,215,11.50
5283,500,220,11.50
5284,500,225,11.50
5285,500,230,11.50
5286,500,235,11.50
5287,500,240,11.50
5288,500,245,11.50
5289,500,250,11.50
5290,500,255,11.50
5291,500,260,11.50
5292,500,20,12.00
5293,500,25,12.00
5294,500,30,12.00
5295,500,35,12.00
5296,500,40,12.00
5297,500,45,12.00
5298,500,50,12.00
5299,500,55,12.00
5300,500,60,12.00
5301,500,65,12.00
5302,500,70,12.00
5303,500,75,12.00
5304,500,80,12.00
5305,500,85,12.00
5306,500,90,12.00
5307,500,95,12.00
5308,500,100,12.00
5309,500,105,12.00
5310,500,110,12.00
5311,500,115,12.00
5312,500,120,12.00
5313,500,125,12.00
5314,500,130,12.00
5315,500,135,12.00
5316,500,140,12.00
5317,500,145,12.00
5318,500,150,12.00
5319,500,155,12.00
5320,500,160,12.00
5321,500,165,12.00
5322,500,170,12.00
5323,500,175,12.00
5324,500,180,12.00
5325,500,185,12.00
5326,500,190,12.00
5327,500,195,12.00
5328,500,200,12.00
5329,500,205,12.00
5330,500,210,12.00
5331,500,215,12.00
5332,500,220,12.00
5333,500,225,12.00
5334,500,230,12.00
5335,500,235,12.00
5336,500,240,12.00
5337,500,245,12.00
5338,500,250,12.00
5339,500,255,12.00
5340,500,260,12.00
5341,500,20,12.50
5342,500,25,12.50
5343,500,30,12.50
5344,500,35,12.50
5345,500,40,12.50
5346,500,45,12.50
5347,500,50,12.50
5348,500,55,12.50
5349,500,60,12.50
5350,500,65,12.50
5351,500,70,12.50
5352,500,75,12.50
5353,500,80,12.50
5354,500,85,12.50
5355,500,90,12.50
5356,500,95,12.50
5357,500,100,12.50
5358,500,105,12.50
5359,500,110,12.50
5360,500,115,12.50
5361,500,120,12.50
5362,500,125,12.50
5363,500,130,12.50
5364,500,135,12.50
5365,500,140,12.50
5366,500,145,12.50
5367,500,150,12.50
5368,500,155,12.50
5369,500,160,12.50
5370,500,165,12.50
5371,500,170,12.50
5372,500,175,12.50
5373,500,180,12.50
5374,500,185,12.50
5375,500,190,12.50
5376,500,195,12.50
5377,500,200,12.50
5378,500,205,12.50
5379,500,210,12.50
5380,500,215,12.50
5381,500,220,12.50
5382,500,225,12.50
5383,500,230,12.50
5384,500,235,12.50
5385,500,240,12.50
5386,500,245,12.50
5387,500,250,12.50
5388,500,255,12.50
5389,500,260,12.50
5390,500,20,13.00
5391,500,25,13.00
5392,500,30,13.00
5393,500,35,13.00
5394,500,40,13.00
5395,500,45,13.00
5396,500,50,13.00
5397,500,55,13.00
5398,500,60,13.00
5399,500,65,13.00
5400,500,70,13.00
5401,500,75,13.00
5402,500,80,13.00
5403,500,85,13.00
5404,500,90,13.00
5405,500,95,13.00
5406,500,100,13.00
5407,500,105,13.00
5408,500,110,13.00
5409,500,115,13.00
5410,500,120,13.00
5411,500,125,13.00
5412,500,130,13.00
5413,500,135,13.00
5414,500,140,13.00
5415,500,145,13.00
5416,500,150,13.00
5417,500,155,13.00
5418,500,160,13.00
5419,500,165,13.00
5420,500,170,13.00
5421,500,175,13.00
5422,500,180,13.00
5423,500,185,13.00
5424,500,190,13.00
5425,500,195,13.00
5426,500,200,13.00
5427,500,205,13.00
5428,500,210,13.00
5429,500,215,13.00
5430,500,220,13.00
5431,500,225,13.00
5432,500,230,13.00
5433,500,235,13.00
5434,500,240,13.00
5435,500,245,13.00
5436,500,250,13.00
5437,500,255,13.00
5438,500,260,13.00
5439,500,20,13.50
5440,500,25,13.50
5441,500,30,13.50
5442,500,35,13.50
5443,500,40,13.50
5444,500,45,13.50
5445,500,50,13.50
5446,500,55,13.50
5447,500,60,13.50
5448,500,65,13.50
5449,500,70,13.50
5450,500,75,13.50
5451,500,80,13.50
5452,500,85,13.50
5453,500,90,13.50
5454,500,95,13.50
5455,500,100,13.50
5456,500,105,13.50
5457,500,110,13.50
5458,500,115,13.50
5459,500,120,13.50
5460,500,125,13.50
5461,500,130,13.50
5462,500,135,13.50
5463,500,140,13.50
5464,500,145,13.50
5465,500,150,13.50
5466,500,155,13.50
5467,500,160,13.50
5468,500,165,13.50
5469,500,170,13.50
5470,500,175,13.50
5471,500,180,13.50
5472,500,185,13.50
5473,500,190,13.50
5474,500,195,13.50
5475,500,200,13.50
5476,500,205,13.50
5477,500,210,13.50
5478,500,215,13.50
5479,500,220,13.50
5480,500,225,13.50
5481,500,230,13.50
5482,500,235,13.50
5483,500,240,13.50
5484,500,245,13.50
5485,500,250,13.50
5486,500,255,13.50
5487,500,260,13.50
5488,500,20,14.00
5489,500,25,14.00
5490,500,30,14.00
5491,500,35,14.00
5492,500,40,14.00
5493,500,45,14.00
5494,500,50,14.00
5495,500,55,14.00
5496,500,60,14.00
5497,500,65,14.00
5498,500,70,14.00
5499,500,75,14.00
5500,500,80,14.00
5501,500,85,14.00
5502,500,90,14.00
5503,500,95,14.00
5504,500,100,14.00
5505,500,105,14.00
5506,500,110,14.00
5507,500,115,14.00
5508,500,120,14.00
5509,500,125,14.00
5510,500,130,14.00
5511,500,135,14.00
5512,500,140,14.00
5513,500,145,14.00
5514,500,150,14.00
5515,500,155,14.00
5516,500,160,14.00
5517,500,165,14.00
5518,500,170,14.00
5519,500,175,14.00
5520,500,180,14.00
5521,500,185,14.00
5522,500,190,14.00
5523,500,195,14.00
5524,500,200,14.00
5525,500,205,14.00
5526,500,210,14.00
5527,500,215,14.00
5528,500,220,14.00
5529,500,225,14.00
5530,500,230,14.00
5531,500,235,14.00
5532,500,240,14.00
5533,500,245,14.00
5534,500,250,14.00
5535,500,255,14.00
5536,500,260,14.00
5537,500,20,14.50
5538,500,25,14.50
5539,500,30,14.50
5540,500,35,14.50
5541,500,40,14.50
5542,500,45,14.50
5543,500,50,14.50
5544,500,55,14.50
5545,500,60,14.50
5546,500,65,14.50
5547,500,70,14.50
5548,500,75,14.50
5549,500,80,14.50
5550,500,85,14.50
5551,500,90,14.50
5552,500,95,14.50
5553,500,100,14.50
5554,500,105,14.50
5555,500,110,14.50
5556,500,115,14.50
5557,500,120,14.50
5558,500,125,14.50
5559,500,130,14.50
5560,500,135,14.50
5561,500,140,14.50
5562,500,145,14.50
5563,500,150,14.50
5564,500,155,14.50
5565,500,160,14.50
5566,500,165,14.50
5567,500,170,14.50
5568,500,175,14.50
5569,500,180,14.50
5570,500,185,14.50
5571,500,190,14.50
5572,500,195,14.50
5573,500,200,14.50
5574,500,205,14.50
5575,500,210,14.50
5576,500,215,14.50
5577,500,220,14.50
5578,500,225,14.50
5579,500,230,14.50
5580,500,235,14.50
5581,500,240,14.50
5582,500,245,14.50
5583,500,250,14.50
5584,500,255,14.50
5585,500,260,14.50
5586,500,20,15.00
5587,500,25,15.00
5588,500,30,15.00
5589,500,35,15.00
5590,500,40,15.00
5591,500,45,15.00
5592,500,50,15.00
5593,500,55,15.00
5594,500,60,15.00
5595,500,65,15.00
5596,500,70,15.00
5597,500,75,15.00
5598,500,80,15.00
5599,500,85,15.00
5600,500,90,15.00
5601,500,95,15.00
5602,500,100,15.00
5603,500,105,15.00
5604,500,110,15.00
5605,500,115,15.00
5606,500,120,15.00
5607,500,125,15.00
5608,500,130,15.00
5609,500,135,15.00
5610,500,140,15.00
5611,500,145,15.00
5612,500,150,15.00
5613,500,155,15.00
5614,500,160,15.00
5615,500,165,15.00
5616,500,170,15.00
5617,500,175,15.00
5618,500,180,15.00
5619,500,185,15.00
5620,500,190,15.00
5621,500,195,15.00
5622,500,200,15.00
5623,500,205,15.00
5624,500,210,15.00
5625,500,215,15.00
5626,500,220,15.00
5627,500,225,15.00
5628,500,230,15.00
5629,500,235,15.00
5630,500,240,15.00
5631,500,245,15.00
5632,500,250,15.00
5633,500,255,15.00
5634,500,260,15.00
5635,500,20,15.50
5636,500,25,15.50
5637,500,30,15.50
5638,500,35,15.50
5639,500,40,15.50
5640,500,45,15.50
5641,500,50,15.50
5642,500,55,15.50
5643,500,60,15.50
5644,500,65,15.50
5645,500,70,15.50
5646,500,75,15.50
5647,500,80,15.50
5648,500,85,15.50
5649,500,90,15.50
5650,500,95,15.50
5651,500,100,15.50
5652,500,105,15.50
5653,500,110,15.50
5654,500,115,15.50
5655,500,120,15.50
5656,500,125,15.50
5657,500,130,15.50
5658,500,135,15.50
5659,500,140,15.50
5660,500,145,15.50
5661,500,150,15.50
5662,500,155,15.50
5663,500,160,15.50
5664,500,165,15.50
5665,500,170,15.50
5666,500,175,15.50
5667,500,180,15.50
5668,500,185,15.50
5669,500,190,15.50
5670,500,195,15.50
5671,500,200,15.50
5672,500,205,15.50
5673,500,210,15.50
5674,500,215,15.50
5675,500,220,15.50
5676,500,225,15.50
5677,500,230,15.50
5678,500,235,15.50
5679,500,240,15.50
5680,500,245,15.50
5681,500,250,15.50
5682,500,255,15.50
5683,500,260,15.50
5684,500,20,16.00
5685,500,25,16.00
5686,500,30,16.00
5687,500,35,16.00
5688,500,40,16.00
5689,500,45,16.00
5690,500,50,16.00
5691,500,55,16.00
5692,500,60,16.00
5693,500,65,16.00
5694,500,70,16.00
5695,500,75,16.00
5696,500,80,16.00
5697,500,85,16.00
5698,500,90,16.00
5699,500,95,16.00
5700,500,100,16.00
5701,500,105,16.00
5702,500,110,16.00
5703,500,115,16.00
5704,500,120,16.00
5705,500,125,16.00
5706,500,130,16.00
5707,500,135,16.00
5708,500,140,16.00
5709,500,145,16.00
5710,500,150,16.00
5711,500,155,16.00
5712,500,160,16.00
5713,500,165,16.00
5714,500,170,16.00
5715,500,175,16.00
5716,500,180,16.00
5717,500,185,16.00
5718,500,190,16.00
5719,500,195,16.00
5720,500,200,16.00
5721,500,205,16.00
5722,500,210,16.00
5723,500,215,16.00
5724,500,220,16.00
5725,500,225,16.00
5726,500,230,16.00
5727,500,235,16.00
5728,500,240,16.00
5729,500,245,16.00
5730,500,250,16.00
5731,500,255,16.00
5732,500,260,16.00
5733,500,20,16.50
5734,500,25,16.50
5735,500,30,16.50
5736,500,35,16.50
5737,500,40,16.50
5738,500,45,16.50
5739,500,50,16.50
5740,500,55,16.50
5741,500,60,16.50
5742,500,65,16.50
5743,500,70,16.50
5744,500,75,16.50
5745,500,80,16.50
5746,500,85,16.50
5747,500,90,16.50
5748,500,95,16.50
5749,500,100,16.50
5750,500,105,16.50
5751,500,110,16.50
5752,500,115,16.50
5753,500,120,16.50
5754,500,125,16.50
5755,500,130,16.50
5756,500,135,16.50
5757,500,140,16.50
5758,500,145,16.50
5759,500,150,16.50
5760,500,155,16.50
5761,500,160,16.50
5762,500,165,16.50
5763,500,170,16.50
5764,500,175,16.50
5765,500,180,16.50
5766,500,185,16.50
5767,500,190,16.50
5768,500,195,16.50
5769,500,200,16.50
5770,500,205,16.50
5771,500,210,16.50
5772,500,215,16.50
5773,500,220,16.50
5774,500,225,16.50
5775,500,230,16.50
5776,500,235,16.50
5777,500,240,16.50
5778,500,245,16.50
5779,500,250,16.50
5780,500,255,16.50
5781,500,260,16.50
5782,500,20,17.00
5783,500,25,17.00
5784,500,30,17.00
5785,500,35,17.00
5786,500,40,17.00
5787,500,45,17.00
5788,500,50,17.00
5789,500,55,17.00
5790,500,60,17.00
5791,500,65,17.00
5792,500,70,17.00
5793,500,75,17.00
5794,500,80,17.00
5795,500,85,17.00
5796,500,90,17.00
5797,500,95,17.00
5798,500,100,17.00
5799,500,105,17.00
5800,500,110,17.00
5801,500,115,17.00
5802,500,120,17.00
5803,500,125,17.00
5804,500,130,17.00
5805,500,135,17.00
5806,500,140,17.00
5807,500,145,17.00
5808,500,150,17.00
5809,500,155,17.00
5810,500,160,17.00
5811,500,165,17.00
5812,500,170,17.00
5813,500,175,17.00
5814,500,180,17.00
5815,500,185,17.00
5816,500,190,17.00
5817,500,195,17.00
5818,500,200,17.00
5819,500,205,17.00
5820,500,210,17.00
5821,500,215,17.00
5822,500,220,17.00
5823,500,225,17.00
5824,500,230,17.00
5825,500,235,17.00
5826,500,240,17.00
5827,500,245,17.00
5828,500,250,17.00
5829,500,255,17.00
5830,500,260,17.00
5831,500,20,17.50
5832,500,25,17.50
5833,500,30,17.50
5834,500,35,17.50
5835,500,40,17.50
5836,500,45,17.50
5837,500,50,17.50
5838,500,55,17.50
5839,500,60,17.50
5840,500,65,17.50
5841,500,70,17.50
5842,500,75,17.50
5843,500,80,17.50
5844,500,85,17.50
5845,500,90,17.50
5846,500,95,17.50
5847,500,100,17.50
5848,500,105,17.50
5849,500,110,17.50
5850,500,115,17.50
5851,500,120,17.50
5852,500,125,17.50
5853,500,130,17.50
5854,500,135,17.50
5855,500,140,17.50
5856,500,145,17.50
5857,500,150,17.50
5858,500,155,17.50
5859,500,160,17.50
5860,500,165,17.50
5861,500,170,17.50
5862,500,175,17.50
5863,500,180,17.50
5864,500,185,17.50
5865,500,190,17.50
5866,500,195,17.50
5867,500,200,17.50
5868,500,205,17.50
5869,500,210,17.50
5870,500,215,17.50
5871,500,220,17.50
5872,500,225,17.50
5873,500,230,17.50
5874,500,235,17.50
5875,500,240,17.50
5876,500,245,17.50
5877,500,250,17.50
5878,500,255,17.50
5879,500,260,17.50
5880,500,20,18.00
5881,500,25,18.00
5882,500,30,18.00
5883,500,35,18.00
5884,500,40,18.00
5885,500,45,18.00
5886,500,50,18.00
5887,500,55,18.00
5888,500,60,18.00
5889,500,65,18.00
5890,500,70,18.00
5891,500,75,18.00
5892,500,80,18.00
5893,500,85,18.00
5894,500,90,18.00
5895,500,95,18.00
5896,500,100,18.00
5897,500,105,18.00
5898,500,110,18.00
5899,500,115,18.00
5900,500,120,18.00
5901,500,125,18.00
5902,500,130,18.00
5903,500,135,18.00
5904,500,140,18.00
5905,500,145,18.00
5906,500,150,18.00
5907,500,155,18.00
5908,500,160,18.00
5909,500,165,18.00
5910,500,170,18.00
5911,500,175,18.00
5912,500,180,18.00
5913,500,185,18.00
5914,500,190,18.00
5915,500,195,18.00
5916,500,200,18.00
5917,500,205,18.00
5918,500,210,18.00
5919,500,215,18.00
5920,500,220,18.00
5921,500,225,18.00
5922,500,230,18.00
5923,500,235,18.00
5924,500,240,18.00
5925,500,245,18.00
5926,500,250,18.00
5927,500,255,18.00
5928,500,260,18.00
5929,500,20,18.50
5930,500,25,18.50
5931,500,30,18.50
5932,500,35,18.50
5933,500,40,18.50
5934,500,45,18.50
5935,500,50,18.50
5936,500,55,18.50
5937,500,60,18.50
5938,500,65,18.50
5939,500,70,18.50
5940,500,75,18.50
5941,500,80,18.50
5942,500,85,18.50
5943,500,90,18.50
5944,500,95,18.50
5945,500,100,18.50
5946,500,105,18.50
5947,500,110,18.50
5948,500,115,18.50
5949,500,120,18.50
5950,500,125,18.50
5951,500,130,18.50
5952,500,135,18.50
5953,500,140,18.50
5954,500,145,18.50
5955,500,150,18.50
5956,500,155,18.50
5957,500,160,18.50
5958,500,165,18.50
5959,500,170,18.50
5960,500,175,18.50
5961,500,180,18.50
5962,500,185,18.50
5963,500,190,18.50
5964,500,195,18.50
5965,500,200,18.50
5966,500,205,18.50
5967,500,210,18.50
5968,500,215,18.50
5969,500,220,18.50
5970,500,225,18.50
5971,500,230,18.50
5972,500,235,18.50
5973,500,240,18.50
5974,500,245,18.50
5975,500,250,18.50
5976,500,255,18.50
5977,500,260,18.50
